id,title
43005,part of a view of naples from the marinella
43006,part of a view of naples from the marinella
43007,view of naples from the east
43008,the marinella waterfront naples from the castello del carmine
43009,naples from the ponte della maddalena
43010,the marinella seafront naples from castello del carmine
43011,the castello del carmine and the campanile of santa maria del carmine naples
43012,posillipo from the villa reale
43013,two views of the villa reale and castel dell’ovo seen from mergellina
43014,view of the posillipo hill
43015,inside the grotto of posillipo naples
43016,inside the grotto of posillipo naples
43017,entrance to the grotto of posillipo naples
43018,figures on the quayside naples and two views of the coast from the posillipo hill
43019,part of a view of naples from the hill beneath certosa di san martino and castel sant’elmo
43020,posillipo from mergellina and part of a view of naples from the hill beneath certosa di san martino and castel sant’elmo
43021,camaldoli from the pozzuoli entrance of the grotto of posillipo
43022,two views of the bay of naples and vesuvius from the west
43023,view of the bay of pozzuoli with the islands of nisida and ischia
43024,view of the bay of pozzuoli with the islands of nisida and ischia and a view of capri from pozzuoli
43025,distant view of vesuvius from via posillipo
43026,part of the castel nuovo naples
43027,castel nuovo naples with the mole lighthouse
43028,the mole lighthouse naples with vesuvius beyond and three views including the port of pozzuoli
43029,a ship in the harbour naples with the mole lighthouse and the castel dell’ovo
43030,the port of naples from the palazzo reale
43031,santa lucia waterfront naples
43032,looking towards the largo di palazzo naples from santa lucia with the palazzo reale and the sant’elmo hill
43033,part of a view of the waterfront of santa lucia naples with the castel dell’ovo and a funeral procession
43034,part of a view of the waterfront of santa lucia naples with the castel dell’ovo
43035,part of a view of the castel dell’ovo and the crocelle naples from pizzofalcone
43036,part of a view of the castel dell’ovo and the crocelle naples from pizzofalcone
43037,the descent from castel sant’elmo naples
43038,the teatro di san carlo and castel nuovo naples and two sketches of the ascent to castel sant’elmo
43039,castel sant’elmo and the certosa di san martino naples seen from the arco di trionfo of the castel nuovo
43040,vesuvius from castel nuovo naples
43041,castel nuovo and the arco di trionfo naples
43042,two sketches of pozzuoli and the bay of naples from the east
43043,castel sant’elmo and the certosa di san martino from the mole naples
43044,the mole lighthouse naples
43045,view of vesuvius and the church of santa maria della sanità naples from the ponte della sanità
43046,vesuvius and monte somma from capodimonte naples
43047,villas in san rocco di capodimonte and a view of naples from capodimonte
43048,four views of naples including the city and the island of capri seen from capodimonte
43049,castel nuovo naples with vesuvius in the distance
43051,views in naples including castel sant’elmo from castel nuovo and sketches of the socalled temple of apollo and lake avernus
43052,lake avernus with the socalled temple of apollo and a distant view of cape misenum
43053,three sketches of lake avernus and a view within the campi flegri
43054,the socalled temple of serapis at pozzuoli and details of its decoration and part of a view of the bay of pozzuoli with the ruins of caligula’s bridge
43055,two views of pozzuoli and part of the ruins of the socalled temple of serapis
43056,four views of the town and bay of pozzuoli
43057,four sketches of the town and bay of pozzuoli from the solfatara crater
43058,two sketches of the town and bay of pozzuoli from the solfatara crater
43059,lake agnano with the hill of camaldoli in the distance
43060,lake agnano with camaldoli and vesuvius in the distance
43061,view amidst the hills of the campi flegrei
43062,sketches of lake agnano and the hill of camaldoli
43063,part of a view of lake agnano and the hill of camaldoli and sketches of lake avernus with monte corvara
43064,four sketches of the ruins of the socalled temple of apollo lake avernus
43065,lake avernus with the ruins of the temple of apollo
43066,lake agnano or lake avernus in the campi flegrei
43067,lake agnano or lake avernus in the campi flegrei
43068,part of a view of the bay of baiae seen from near the temple of mercury and sketches of the roman ruins baiae
43069,view of the bay of baiae seen from near the socalled temple of mercury
43070,sketches in the bay of baiae including the socalled temples of diana and venus
43071,the bay of baiae with the castle and the socalled temple of venus
43072,the beach at cumae
43073,two sketches of the socalled temple of diana at baiae
43074,two sketches of torregaveta between cape misenum and cumae
43075,sketches of the coastline at torregaveta between cape misenum and cumae
43076,sketches of the coastline at torregaveta and part of a view of lake fusaro and cumae from the hill of torregaveta
43077,view of lake fusaro and cumae from the hill of torregaveta
43078,sketches of the bay of baiae with the castle and the socalled temple of venus
43079,part of a view of the bay of baiae with the socalled temple of diana
43080,sketches of torregaveta and the cumae coast and part of a view of the bay of baiae with the socalled temple of venus
43081,part of a view of the bay of baiae with the castle
43082,part of a view of the bay of baiae from the punta dell’epitaffio
43083,part of a view of the bay of baiae from the punta dell’epitaffio
43084,punta dell’epitaffio baiae
43085,sketches of the coastline between pozzuoli and the bay of baiae
43086,sketches of the bay of baiae monte nuovo and lake lucrino
43087,pozzuoli and the bay of baiae seen from monte nuovo
43088,pozzuoli and the bay of baiae seen from monte nuovo
43089,punta dell epitaffio and the bay of baiae
